Id,Type,Name,email,age,Income,Spend,Savings,Debt,Education,Credit Rating,IS employed,Is Employable ,HasCriminalBackground,Unemployed For
11957,GOVT,SomeName1957,shh1@shh.com,91,522912838,56,30,30,Undergrad,1,T,T,T,23
11958,SELF,SomeName1958,shh1@shh.com,90,790439293,15,40,4,Graduate,5,F,F,F,43
11959,CORP,SomeName1959,shh1@shh.com,58,611227067,28,31,-27,Masters,2,T,T,T,35
11960,UNK,SomeName1960,shh1@shh.com,78,341195002,67,30,-9,PhD,10,F,F,F,42
11961,GOVT,SomeName1961,shh1@shh.com,109,209870160,16,40,59,High School,1,T,T,T,47
11962,SELF,SomeName1962,shh1@shh.com,32,514856521,74,49,26,Undergrad,6,F,F,F,53
11963,CORP,SomeName1963,shh1@shh.com,52,870577665,60,30,39,Graduate,8,T,T,T,60
11964,UNK,SomeName1964,shh1@shh.com,20,71287591,32,31,-29,Masters,9,F,F,F,35
11965,GOVT,SomeName1965,shh1@shh.com,8,102833239,49,54,28,PhD,1,T,T,T,11
11966,SELF,SomeName1966,shh1@shh.com,94,459916901,80,39,1,High School,7,F,F,F,6
11967,CORP,SomeName1967,shh1@shh.com,36,833428100,26,58,-13,Undergrad,0,T,T,T,20
11968,UNK,SomeName1968,shh1@shh.com,60,569611677,58,59,11,Graduate,1,F,F,F,25
11969,GOVT,SomeName1969,shh1@shh.com,7,884852707,56,53,-26,Masters,8,T,T,T,30
11970,SELF,SomeName1970,shh1@shh.com,108,778915655,20,58,59,PhD,4,F,F,F,28
11971,CORP,SomeName1971,shh1@shh.com,28,327220958,61,30,54,High School,1,T,T,T,50
11972,UNK,SomeName1972,shh1@shh.com,20,194983302,71,45,-34,Undergrad,4,F,F,F,3
11973,GOVT,SomeName1973,shh1@shh.com,57,383370420,33,30,-43,Graduate,6,T,T,T,20
11974,SELF,SomeName1974,shh1@shh.com,78,353450288,78,45,-8,Masters,1,F,F,F,57
11975,CORP,SomeName1975,shh1@shh.com,73,328489318,59,56,52,PhD,3,T,T,T,53
11976,UNK,SomeName1976,shh1@shh.com,84,336428926,33,34,34,High School,7,F,F,F,50
11977,GOVT,SomeName1977,shh1@shh.com,90,878959081,69,59,-8,Undergrad,10,T,T,T,43
11978,SELF,SomeName1978,shh1@shh.com,52,744701986,77,53,51,Graduate,5,F,F,F,36
11979,CORP,SomeName1979,shh1@shh.com,51,712875264,37,50,-9,Masters,8,T,T,T,55
11980,UNK,SomeName1980,shh1@shh.com,65,436015284,49,45,-18,PhD,10,F,F,F,20
11981,GOVT,SomeName1981,shh1@shh.com,80,361298925,47,58,-5,High School,2,T,T,T,22
11982,SELF,SomeName1982,shh1@shh.com,4,838841436,42,45,26,Undergrad,6,F,F,F,51
11983,CORP,SomeName1983,shh1@shh.com,45,648986677,36,40,38,Graduate,8,T,T,T,38
11984,UNK,SomeName1984,shh1@shh.com,62,973103496,78,59,6,Masters,2,F,F,F,9
11985,GOVT,SomeName1985,shh1@shh.com,25,813367319,60,39,3,PhD,6,T,T,T,19
11986,SELF,SomeName1986,shh1@shh.com,16,231752375,30,43,4,High School,3,F,F,F,25
11987,CORP,SomeName1987,shh1@shh.com,39,587326811,21,48,0,Undergrad,2,T,T,T,19
11988,UNK,SomeName1988,shh1@shh.com,34,112976656,46,51,30,Graduate,10,F,F,F,33
11989,GOVT,SomeName1989,shh1@shh.com,107,459179568,45,56,-34,Masters,6,T,T,T,60
11990,SELF,SomeName1990,shh1@shh.com,30,726543305,76,46,-46,PhD,9,F,F,F,60
11991,CORP,SomeName1991,shh1@shh.com,55,231854540,69,60,11,High School,7,T,T,T,28
11992,UNK,SomeName1992,shh1@shh.com,68,472583717,76,42,-18,Undergrad,5,F,F,F,33
11993,GOVT,SomeName1993,shh1@shh.com,23,316634872,49,37,25,Graduate,4,T,T,T,45
11994,SELF,SomeName1994,shh1@shh.com,71,266439004,15,56,32,Masters,4,F,F,F,15
11995,CORP,SomeName1995,shh1@shh.com,33,451036358,79,58,36,PhD,2,T,T,T,1
11996,UNK,SomeName1996,shh1@shh.com,39,43164722,34,47,42,High School,2,F,F,F,24
11997,GOVT,SomeName1997,shh1@shh.com,51,447483116,80,56,33,Undergrad,4,T,T,T,38
11998,SELF,SomeName1998,shh1@shh.com,61,237377933,39,58,14,Graduate,6,F,F,F,57
11999,CORP,SomeName1999,shh1@shh.com,39,450961678,66,40,-2,Masters,10,T,T,T,20
12000,UNK,SomeName2000,shh1@shh.com,44,431577400,37,60,55,PhD,2,F,F,F,21
12001,GOVT,SomeName2001,shh1@shh.com,26,79016041,63,38,-18,High School,10,T,T,T,35
12002,SELF,SomeName2002,shh1@shh.com,22,966189348,24,53,-4,Undergrad,10,F,F,F,6
12003,CORP,SomeName2003,shh1@shh.com,25,695621875,23,33,11,Graduate,10,T,T,T,52
12004,UNK,SomeName2004,shh1@shh.com,44,846885231,23,56,17,Masters,6,F,F,F,38
12005,GOVT,SomeName2005,shh1@shh.com,72,157370450,66,30,-19,PhD,9,T,T,T,20
12006,SELF,SomeName2006,shh1@shh.com,68,982293934,46,37,53,High School,2,F,F,F,2
12007,CORP,SomeName2007,shh1@shh.com,38,724232642,74,38,-34,Undergrad,9,T,T,T,60
12008,UNK,SomeName2008,shh1@shh.com,42,460521374,57,46,2,Graduate,4,F,F,F,8
12009,GOVT,SomeName2009,shh1@shh.com,102,58998247,42,36,-35,Masters,0,T,T,T,7
12010,SELF,SomeName2010,shh1@shh.com,53,844388926,78,39,43,PhD,10,F,F,F,57
12011,CORP,SomeName2011,shh1@shh.com,75,145050580,19,59,-36,High School,3,T,T,T,20
12012,UNK,SomeName2012,shh1@shh.com,60,734561286,33,33,41,Undergrad,1,F,F,F,58
12013,GOVT,SomeName2013,shh1@shh.com,9,171923401,79,48,32,Graduate,5,T,T,T,39
12014,SELF,SomeName2014,shh1@shh.com,11,65751137,29,41,-49,Masters,10,F,F,F,44
12015,CORP,SomeName2015,shh1@shh.com,44,696853457,61,46,-27,PhD,2,T,T,T,8
12016,UNK,SomeName2016,shh1@shh.com,54,473149535,21,51,17,High School,7,F,F,F,47
12017,GOVT,SomeName2017,shh1@shh.com,97,103894790,65,30,46,Undergrad,5,T,T,T,55
12018,SELF,SomeName2018,shh1@shh.com,35,584684034,16,54,48,Graduate,7,F,F,F,46
12019,CORP,SomeName2019,shh1@shh.com,13,396950031,35,51,-32,Masters,6,T,T,T,59
12020,UNK,SomeName2020,shh1@shh.com,45,553418106,58,56,51,PhD,6,F,F,F,7
12021,GOVT,SomeName2021,shh1@shh.com,67,148162523,21,47,11,High School,10,T,T,T,26
12022,SELF,SomeName2022,shh1@shh.com,11,118259919,15,39,-21,Undergrad,3,F,F,F,50
12023,CORP,SomeName2023,shh1@shh.com,11,311232563,65,49,-8,Graduate,10,T,T,T,38
12024,UNK,SomeName2024,shh1@shh.com,13,919410569,33,48,18,Masters,8,F,F,F,13
12025,GOVT,SomeName2025,shh1@shh.com,100,129761904,78,38,-16,PhD,7,T,T,T,46
12026,SELF,SomeName2026,shh1@shh.com,42,811370999,71,49,-39,High School,9,F,F,F,28
12027,CORP,SomeName2027,shh1@shh.com,97,602527459,69,44,-20,Undergrad,0,T,T,T,56
12028,UNK,SomeName2028,shh1@shh.com,41,140737248,38,37,24,Graduate,5,F,F,F,46
12029,GOVT,SomeName2029,shh1@shh.com,62,201292370,38,54,19,Masters,9,T,T,T,30
12030,SELF,SomeName2030,shh1@shh.com,44,621769817,71,44,7,PhD,3,F,F,F,34
12031,CORP,SomeName2031,shh1@shh.com,12,365322089,41,49,50,High School,8,T,T,T,13
12032,UNK,SomeName2032,shh1@shh.com,13,763355177,75,49,-7,Undergrad,9,F,F,F,45
12033,GOVT,SomeName2033,shh1@shh.com,59,778028934,69,37,31,Graduate,7,T,T,T,6
12034,SELF,SomeName2034,shh1@shh.com,62,619205364,33,34,-29,Masters,10,F,F,F,8
12035,CORP,SomeName2035,shh1@shh.com,2,906968087,80,57,59,PhD,9,T,T,T,22
12036,UNK,SomeName2036,shh1@shh.com,8,223595874,34,40,-36,High School,4,F,F,F,26
12037,GOVT,SomeName2037,shh1@shh.com,89,829434955,71,52,32,Undergrad,9,T,T,T,18
12038,SELF,SomeName2038,shh1@shh.com,67,909596125,48,48,-21,Graduate,3,F,F,F,22
12039,CORP,SomeName2039,shh1@shh.com,6,697126728,58,55,-20,Masters,8,T,T,T,4
12040,UNK,SomeName2040,shh1@shh.com,13,319897024,70,35,41,PhD,2,F,F,F,19
12041,GOVT,SomeName2041,shh1@shh.com,98,147437727,75,34,-3,High School,3,T,T,T,55
12042,SELF,SomeName2042,shh1@shh.com,81,570635606,41,41,23,Undergrad,2,F,F,F,44
12043,CORP,SomeName2043,shh1@shh.com,67,659832240,72,60,21,Graduate,0,T,T,T,19
12044,UNK,SomeName2044,shh1@shh.com,59,791880394,26,49,32,Masters,9,F,F,F,9
12045,GOVT,SomeName2045,shh1@shh.com,86,524468804,24,43,-40,PhD,5,T,T,T,18
12046,SELF,SomeName2046,shh1@shh.com,100,277458026,73,53,19,High School,1,F,F,F,14
12047,CORP,SomeName2047,shh1@shh.com,53,654510713,55,34,-39,Undergrad,9,T,T,T,8
12048,UNK,SomeName2048,shh1@shh.com,4,89143198,25,35,-45,Graduate,0,F,F,F,19
12049,GOVT,SomeName2049,shh1@shh.com,63,303934513,66,39,37,Masters,8,T,T,T,56
12050,SELF,SomeName2050,shh1@shh.com,44,340077023,47,44,54,PhD,2,F,F,F,20
12051,CORP,SomeName2051,shh1@shh.com,45,422057747,78,38,-38,High School,7,T,T,T,25
12052,UNK,SomeName2052,shh1@shh.com,108,493366243,57,46,38,Undergrad,1,F,F,F,56
12053,GOVT,SomeName2053,shh1@shh.com,81,348102835,74,30,38,Graduate,4,T,T,T,16
12054,SELF,SomeName2054,shh1@shh.com,33,272216061,42,32,-23,Masters,5,F,F,F,54
12055,CORP,SomeName2055,shh1@shh.com,63,668924808,63,40,58,PhD,10,T,T,T,18
12056,UNK,SomeName2056,shh1@shh.com,24,251388831,74,53,-45,High School,10,F,F,F,11
12057,GOVT,SomeName2057,shh1@shh.com,98,706152064,75,51,44,Undergrad,0,T,T,T,58
12058,SELF,SomeName2058,shh1@shh.com,83,545320007,55,38,-48,Graduate,1,F,F,F,26
12059,CORP,SomeName2059,shh1@shh.com,29,686464073,67,33,-39,Masters,10,T,T,T,4
12060,UNK,SomeName2060,shh1@shh.com,102,895938643,26,38,-38,PhD,6,F,F,F,24
12061,GOVT,SomeName2061,shh1@shh.com,31,880458397,41,32,-21,High School,0,T,T,T,60
12062,SELF,SomeName2062,shh1@shh.com,108,178343782,48,50,59,Undergrad,3,F,F,F,8
12063,CORP,SomeName2063,shh1@shh.com,33,688224928,42,38,3,Graduate,4,T,T,T,17
12064,UNK,SomeName2064,shh1@shh.com,103,661369251,32,55,25,Masters,1,F,F,F,12
12065,GOVT,SomeName2065,shh1@shh.com,91,514164146,72,37,-19,PhD,4,T,T,T,10
12066,SELF,SomeName2066,shh1@shh.com,14,115459032,30,31,-33,High School,4,F,F,F,23
12067,CORP,SomeName2067,shh1@shh.com,75,616845008,61,44,-1,Undergrad,1,T,T,T,27
12068,UNK,SomeName2068,shh1@shh.com,83,563945180,70,55,53,Graduate,2,F,F,F,39
12069,GOVT,SomeName2069,shh1@shh.com,101,770135880,46,43,52,Masters,2,T,T,T,47
12070,SELF,SomeName2070,shh1@shh.com,40,188068580,18,45,16,PhD,3,F,F,F,29
12071,CORP,SomeName2071,shh1@shh.com,104,466954861,67,44,42,High School,3,T,T,T,46
12072,UNK,SomeName2072,shh1@shh.com,48,598230256,38,36,19,Undergrad,7,F,F,F,10
12073,GOVT,SomeName2073,shh1@shh.com,79,222574649,64,31,43,Graduate,4,T,T,T,19
12074,SELF,SomeName2074,shh1@shh.com,62,701757749,76,31,50,Masters,4,F,F,F,46
12075,CORP,SomeName2075,shh1@shh.com,12,94949061,80,57,-2,PhD,2,T,T,T,31
12076,UNK,SomeName2076,shh1@shh.com,65,410437116,60,53,6,High School,5,F,F,F,20
12077,GOVT,SomeName2077,shh1@shh.com,25,694639403,76,40,59,Undergrad,2,T,T,T,8
12078,SELF,SomeName2078,shh1@shh.com,67,178698423,66,53,56,Graduate,9,F,F,F,6
12079,CORP,SomeName2079,shh1@shh.com,86,829335622,48,48,-40,Masters,8,T,T,T,58
12080,UNK,SomeName2080,shh1@shh.com,96,669762453,56,42,34,PhD,1,F,F,F,4
12081,GOVT,SomeName2081,shh1@shh.com,99,434746429,26,48,1,High School,2,T,T,T,44
12082,SELF,SomeName2082,shh1@shh.com,1,87572749,67,48,-41,Undergrad,9,F,F,F,40
12083,CORP,SomeName2083,shh1@shh.com,35,416890298,45,38,21,Graduate,2,T,T,T,34
12084,UNK,SomeName2084,shh1@shh.com,77,964624096,32,42,-21,Masters,8,F,F,F,1
12085,GOVT,SomeName2085,shh1@shh.com,88,437123384,32,38,39,PhD,2,T,T,T,38
12086,SELF,SomeName2086,shh1@shh.com,48,407746577,77,60,6,High School,1,F,F,F,27
12087,CORP,SomeName2087,shh1@shh.com,93,24554355,33,38,30,Undergrad,4,T,T,T,19
12088,UNK,SomeName2088,shh1@shh.com,44,182395166,52,59,-15,Graduate,1,F,F,F,43
12089,GOVT,SomeName2089,shh1@shh.com,68,600795219,29,37,-39,Masters,9,T,T,T,38
12090,SELF,SomeName2090,shh1@shh.com,49,861090553,62,42,-38,PhD,1,F,F,F,47
12091,CORP,SomeName2091,shh1@shh.com,22,484921820,46,35,26,High School,3,T,T,T,55
12092,UNK,SomeName2092,shh1@shh.com,9,566468859,37,56,-47,Undergrad,2,F,F,F,34
12093,GOVT,SomeName2093,shh1@shh.com,57,705345827,43,60,52,Graduate,5,T,T,T,35
12094,SELF,SomeName2094,shh1@shh.com,58,675185398,80,31,60,Masters,4,F,F,F,52
12095,CORP,SomeName2095,shh1@shh.com,82,484202405,67,46,-35,PhD,6,T,T,T,10
12096,UNK,SomeName2096,shh1@shh.com,83,759098491,33,42,-46,High School,4,F,F,F,41
12097,GOVT,SomeName2097,shh1@shh.com,83,757894391,79,42,39,Undergrad,6,T,T,T,57
12098,SELF,SomeName2098,shh1@shh.com,74,959441285,38,50,10,Graduate,0,F,F,F,32
12099,CORP,SomeName2099,shh1@shh.com,51,109744776,44,54,-44,Masters,0,T,T,T,50
12100,UNK,SomeName2100,shh1@shh.com,52,30544273,61,53,19,PhD,9,F,F,F,34
12101,GOVT,SomeName2101,shh1@shh.com,105,811162159,63,32,-32,High School,7,T,T,T,38
12102,SELF,SomeName2102,shh1@shh.com,105,751690630,19,44,-23,Undergrad,9,F,F,F,18
12103,CORP,SomeName2103,shh1@shh.com,37,582383085,24,40,24,Graduate,5,T,T,T,41
12104,UNK,SomeName2104,shh1@shh.com,103,497098585,57,54,36,Masters,6,F,F,F,18
12105,GOVT,SomeName2105,shh1@shh.com,71,782914144,80,36,9,PhD,7,T,T,T,1
12106,SELF,SomeName2106,shh1@shh.com,57,109612638,35,39,58,High School,2,F,F,F,16
12107,CORP,SomeName2107,shh1@shh.com,88,632529707,59,41,-38,Undergrad,5,T,T,T,22
12108,UNK,SomeName2108,shh1@shh.com,13,311672856,78,33,-10,Graduate,7,F,F,F,23
12109,GOVT,SomeName2109,shh1@shh.com,106,905953719,60,52,-5,Masters,7,T,T,T,50
12110,SELF,SomeName2110,shh1@shh.com,71,954294369,51,33,-24,PhD,0,F,F,F,45
12111,CORP,SomeName2111,shh1@shh.com,53,97536298,29,39,-13,High School,8,T,T,T,14
12112,UNK,SomeName2112,shh1@shh.com,25,828533308,33,54,47,Undergrad,5,F,F,F,48
12113,GOVT,SomeName2113,shh1@shh.com,98,791494216,30,41,-43,Graduate,9,T,T,T,48
12114,SELF,SomeName2114,shh1@shh.com,84,501496581,52,45,-17,Masters,5,F,F,F,43
12115,CORP,SomeName2115,shh1@shh.com,30,859408983,35,60,-39,PhD,10,T,T,T,1
12116,UNK,SomeName2116,shh1@shh.com,42,950162914,17,35,25,High School,10,F,F,F,26
12117,GOVT,SomeName2117,shh1@shh.com,19,901554253,30,56,26,Undergrad,5,T,T,T,8
12118,SELF,SomeName2118,shh1@shh.com,49,916905473,33,36,59,Graduate,10,F,F,F,16
12119,CORP,SomeName2119,shh1@shh.com,3,219646157,49,39,-33,Masters,5,T,T,T,22
12120,UNK,SomeName2120,shh1@shh.com,71,470458520,76,34,47,PhD,9,F,F,F,45
12121,GOVT,SomeName2121,shh1@shh.com,6,253646208,54,47,7,High School,0,T,T,T,17
12122,SELF,SomeName2122,shh1@shh.com,92,561414317,24,42,12,Undergrad,0,F,F,F,58
12123,CORP,SomeName2123,shh1@shh.com,55,583855704,35,54,53,Graduate,8,T,T,T,12
12124,UNK,SomeName2124,shh1@shh.com,45,604978701,19,30,48,Masters,0,F,F,F,29
12125,GOVT,SomeName2125,shh1@shh.com,2,751696893,34,42,32,PhD,8,T,T,T,21
12126,SELF,SomeName2126,shh1@shh.com,65,808068424,44,53,-5,High School,6,F,F,F,1
12127,CORP,SomeName2127,shh1@shh.com,47,299962491,19,58,3,Undergrad,6,T,T,T,19
12128,UNK,SomeName2128,shh1@shh.com,106,606113353,32,30,-18,Graduate,7,F,F,F,58
12129,GOVT,SomeName2129,shh1@shh.com,31,76247692,52,55,33,Masters,6,T,T,T,57
12130,SELF,SomeName2130,shh1@shh.com,3,983428296,51,30,14,PhD,5,F,F,F,52
12131,CORP,SomeName2131,shh1@shh.com,78,902647640,21,31,42,High School,6,T,T,T,21
12132,UNK,SomeName2132,shh1@shh.com,14,554895205,40,33,52,Undergrad,2,F,F,F,34
12133,GOVT,SomeName2133,shh1@shh.com,6,175243752,45,58,5,Graduate,1,T,T,T,32
12134,SELF,SomeName2134,shh1@shh.com,9,298769899,80,46,30,Masters,0,F,F,F,39
12135,CORP,SomeName2135,shh1@shh.com,101,979253505,20,47,49,PhD,0,T,T,T,39
12136,UNK,SomeName2136,shh1@shh.com,58,753284320,38,59,-33,High School,10,F,F,F,51
12137,GOVT,SomeName2137,shh1@shh.com,22,893317583,40,43,38,Undergrad,9,T,T,T,60
12138,SELF,SomeName2138,shh1@shh.com,83,84070171,74,50,52,Graduate,2,F,F,F,11
12139,CORP,SomeName2139,shh1@shh.com,53,912343980,59,57,30,Masters,8,T,T,T,33
12140,UNK,SomeName2140,shh1@shh.com,79,419102536,24,57,48,PhD,7,F,F,F,30
12141,GOVT,SomeName2141,shh1@shh.com,82,908630133,67,33,11,High School,8,T,T,T,35
12142,SELF,SomeName2142,shh1@shh.com,26,798552332,19,48,20,Undergrad,2,F,F,F,53
12143,CORP,SomeName2143,shh1@shh.com,97,611477994,60,42,-23,Graduate,4,T,T,T,14
12144,UNK,SomeName2144,shh1@shh.com,23,874228254,23,32,46,Masters,8,F,F,F,36
12145,GOVT,SomeName2145,shh1@shh.com,91,605505167,59,36,42,PhD,0,T,T,T,40
12146,SELF,SomeName2146,shh1@shh.com,50,291069482,76,60,39,High School,8,F,F,F,46
12147,CORP,SomeName2147,shh1@shh.com,11,702611124,17,39,18,Undergrad,3,T,T,T,11
12148,UNK,SomeName2148,shh1@shh.com,22,408333422,58,50,-26,Graduate,3,F,F,F,36
12149,GOVT,SomeName2149,shh1@shh.com,5,883683965,53,42,2,Masters,7,T,T,T,32
12150,SELF,SomeName2150,shh1@shh.com,75,659338931,33,35,50,PhD,7,F,F,F,14
12151,CORP,SomeName2151,shh1@shh.com,85,106097316,50,47,-17,High School,2,T,T,T,22
12152,UNK,SomeName2152,shh1@shh.com,41,640692651,36,56,25,Undergrad,3,F,F,F,37
12153,GOVT,SomeName2153,shh1@shh.com,63,153623944,63,37,-25,Graduate,2,T,T,T,55
12154,SELF,SomeName2154,shh1@shh.com,36,72106469,71,47,54,Masters,10,F,F,F,28
12155,CORP,SomeName2155,shh1@shh.com,52,599265509,49,44,-36,PhD,0,T,T,T,47
12156,UNK,SomeName2156,shh1@shh.com,5,243765801,73,34,-40,High School,1,F,F,F,37
12157,GOVT,SomeName2157,shh1@shh.com,33,680736987,48,31,-31,Undergrad,5,T,T,T,35
12158,SELF,SomeName2158,shh1@shh.com,55,143651071,17,47,21,Graduate,8,F,F,F,9
12159,CORP,SomeName2159,shh1@shh.com,72,99045859,71,32,38,Masters,4,T,T,T,20
12160,UNK,SomeName2160,shh1@shh.com,62,173258060,44,53,-45,PhD,8,F,F,F,55
12161,GOVT,SomeName2161,shh1@shh.com,21,25762711,50,31,60,High School,1,T,T,T,49
12162,SELF,SomeName2162,shh1@shh.com,50,129314013,40,59,-19,Undergrad,3,F,F,F,13
12163,CORP,SomeName2163,shh1@shh.com,64,533333952,64,31,-10,Graduate,2,T,T,T,19
12164,UNK,SomeName2164,shh1@shh.com,83,427360250,62,55,45,Masters,7,F,F,F,8
12165,GOVT,SomeName2165,shh1@shh.com,89,666796818,34,47,57,PhD,9,T,T,T,30
12166,SELF,SomeName2166,shh1@shh.com,42,496893809,21,38,25,High School,5,F,F,F,42
12167,CORP,SomeName2167,shh1@shh.com,87,539255262,63,39,60,Undergrad,1,T,T,T,37
12168,UNK,SomeName2168,shh1@shh.com,14,924583548,57,36,-27,Graduate,5,F,F,F,33
12169,GOVT,SomeName2169,shh1@shh.com,79,249702684,67,39,-8,Masters,5,T,T,T,6
12170,SELF,SomeName2170,shh1@shh.com,9,411904501,32,55,-35,PhD,3,F,F,F,35
12171,CORP,SomeName2171,shh1@shh.com,29,543680443,64,37,51,High School,8,T,T,T,1
12172,UNK,SomeName2172,shh1@shh.com,33,670092615,26,39,0,Undergrad,4,F,F,F,14
12173,GOVT,SomeName2173,shh1@shh.com,86,442779120,48,33,29,Graduate,6,T,T,T,18
12174,SELF,SomeName2174,shh1@shh.com,104,389860216,28,38,-11,Masters,0,F,F,F,6
12175,CORP,SomeName2175,shh1@shh.com,96,63554460,44,60,34,PhD,9,T,T,T,40
12176,UNK,SomeName2176,shh1@shh.com,106,533876658,62,58,-1,High School,2,F,F,F,57
12177,GOVT,SomeName2177,shh1@shh.com,74,353062456,79,31,24,Undergrad,0,T,T,T,31
12178,SELF,SomeName2178,shh1@shh.com,93,578973428,23,52,50,Graduate,7,F,F,F,26
12179,CORP,SomeName2179,shh1@shh.com,47,560410939,49,59,-50,Masters,8,T,T,T,1
12180,UNK,SomeName2180,shh1@shh.com,100,431203396,29,31,41,PhD,1,F,F,F,42
12181,GOVT,SomeName2181,shh1@shh.com,15,772601323,69,48,4,High School,0,T,T,T,11
12182,SELF,SomeName2182,shh1@shh.com,68,801921726,63,34,-36,Undergrad,7,F,F,F,33
12183,CORP,SomeName2183,shh1@shh.com,81,592504439,66,58,-32,Graduate,2,T,T,T,28
12184,UNK,SomeName2184,shh1@shh.com,106,388130849,41,40,-48,Masters,1,F,F,F,22
12185,GOVT,SomeName2185,shh1@shh.com,50,790606410,55,37,22,PhD,6,T,T,T,28
12186,SELF,SomeName2186,shh1@shh.com,58,788247269,56,44,38,High School,1,F,F,F,17
12187,CORP,SomeName2187,shh1@shh.com,79,614764793,19,53,-36,Undergrad,5,T,T,T,15
12188,UNK,SomeName2188,shh1@shh.com,104,672586389,62,58,-36,Graduate,5,F,F,F,36
12189,GOVT,SomeName2189,shh1@shh.com,69,196410002,59,58,-1,Masters,6,T,T,T,55
12190,SELF,SomeName2190,shh1@shh.com,21,110669740,60,55,36,PhD,0,F,F,F,32
12191,CORP,SomeName2191,shh1@shh.com,94,303460623,53,58,57,High School,10,T,T,T,18
12192,UNK,SomeName2192,shh1@shh.com,53,403509143,72,42,21,Undergrad,7,F,F,F,26
12193,GOVT,SomeName2193,shh1@shh.com,87,437062293,62,42,52,Graduate,3,T,T,T,37
12194,SELF,SomeName2194,shh1@shh.com,24,907508751,36,39,20,Masters,0,F,F,F,23
12195,CORP,SomeName2195,shh1@shh.com,58,239890819,39,59,-36,PhD,8,T,T,T,26
12196,UNK,SomeName2196,shh1@shh.com,53,807189736,40,33,-17,High School,4,F,F,F,41
12197,GOVT,SomeName2197,shh1@shh.com,19,990030792,26,44,29,Undergrad,10,T,T,T,43
12198,SELF,SomeName2198,shh1@shh.com,108,821720428,60,52,-11,Graduate,9,F,F,F,19
12199,CORP,SomeName2199,shh1@shh.com,66,281298399,47,43,47,Masters,3,T,T,T,47
12200,UNK,SomeName2200,shh1@shh.com,98,780765652,38,30,5,PhD,3,F,F,F,1
12201,GOVT,SomeName2201,shh1@shh.com,23,614575485,22,60,2,High School,10,T,T,T,12
12202,SELF,SomeName2202,shh1@shh.com,39,921139063,70,43,25,Undergrad,0,F,F,F,59
12203,CORP,SomeName2203,shh1@shh.com,44,263478348,67,51,-40,Graduate,4,T,T,T,35
12204,UNK,SomeName2204,shh1@shh.com,43,495019960,78,33,-29,Masters,8,F,F,F,51
12205,GOVT,SomeName2205,shh1@shh.com,27,340783839,43,52,2,PhD,2,T,T,T,48
12206,SELF,SomeName2206,shh1@shh.com,85,643879082,64,51,-39,High School,4,F,F,F,55
12207,CORP,SomeName2207,shh1@shh.com,49,998182907,48,34,-25,Undergrad,2,T,T,T,6
12208,UNK,SomeName2208,shh1@shh.com,49,736783939,24,48,10,Graduate,4,F,F,F,37
12209,GOVT,SomeName2209,shh1@shh.com,73,544275492,55,36,-2,Masters,3,T,T,T,12
12210,SELF,SomeName2210,shh1@shh.com,55,501029698,70,41,36,PhD,6,F,F,F,50
12211,CORP,SomeName2211,shh1@shh.com,99,454286355,23,57,-38,High School,3,T,T,T,11
12212,UNK,SomeName2212,shh1@shh.com,108,786129900,80,50,-38,Undergrad,1,F,F,F,49
12213,GOVT,SomeName2213,shh1@shh.com,6,844762394,44,34,43,Graduate,2,T,T,T,26
12214,SELF,SomeName2214,shh1@shh.com,95,983364602,18,46,49,Masters,4,F,F,F,1
12215,CORP,SomeName2215,shh1@shh.com,80,453843030,72,60,7,PhD,7,T,T,T,48
12216,UNK,SomeName2216,shh1@shh.com,62,389672263,55,38,-43,High School,2,F,F,F,33
12217,GOVT,SomeName2217,shh1@shh.com,47,307881081,73,32,-36,Undergrad,1,T,T,T,23
12218,SELF,SomeName2218,shh1@shh.com,102,940817031,15,57,-36,Graduate,8,F,F,F,17
12219,CORP,SomeName2219,shh1@shh.com,96,5676529,60,40,-40,Masters,4,T,T,T,59
12220,UNK,SomeName2220,shh1@shh.com,83,28633658,34,50,12,PhD,4,F,F,F,59
12221,GOVT,SomeName2221,shh1@shh.com,8,653675449,36,59,12,High School,4,T,T,T,19
12222,SELF,SomeName2222,shh1@shh.com,11,236272522,25,57,-34,Undergrad,5,F,F,F,22
12223,CORP,SomeName2223,shh1@shh.com,45,527074416,43,47,20,Graduate,0,T,T,T,4
12224,UNK,SomeName2224,shh1@shh.com,89,307746643,24,45,51,Masters,8,F,F,F,16
12225,GOVT,SomeName2225,shh1@shh.com,35,293341807,58,50,-7,PhD,4,T,T,T,57
12226,SELF,SomeName2226,shh1@shh.com,6,943488126,57,42,29,High School,2,F,F,F,46
12227,CORP,SomeName2227,shh1@shh.com,65,858372638,41,39,13,Undergrad,1,T,T,T,38
12228,UNK,SomeName2228,shh1@shh.com,58,101434565,30,41,-1,Graduate,10,F,F,F,22
12229,GOVT,SomeName2229,shh1@shh.com,109,209353737,33,58,15,Masters,8,T,T,T,27
12230,SELF,SomeName2230,shh1@shh.com,5,51305289,21,38,24,PhD,3,F,F,F,37
12231,CORP,SomeName2231,shh1@shh.com,76,167971210,46,42,-16,High School,7,T,T,T,35
12232,UNK,SomeName2232,shh1@shh.com,77,512742299,21,43,48,Undergrad,0,F,F,F,26
12233,GOVT,SomeName2233,shh1@shh.com,71,856766938,15,38,3,Graduate,7,T,T,T,6
12234,SELF,SomeName2234,shh1@shh.com,54,723586810,47,57,-38,Masters,0,F,F,F,41
